,receiptsId,itemId,discountedItemPrice,priceAfterCoupon,finalPrice,itemPurchased,needsFetchReview,needsFetchReviewReason,pointsEarned,metabriteCampaignId,preventTargetGapPoints
868,6002590c0a7214ad4c000082,173,36.99,,36.99,,,,,,
869,6002590c0a7214ad4c000082,119,6.32,,6.32,,,,63.2,KNORR SIDES,
870,6002590c0a7214ad4c000082,68,7.70,,7.70,,,,,DORITOS NACHO CHEESE MULTI SERVE,
871,6002590c0a7214ad4c000082,120,29.20,,29.20,,,,292.0,BEN AND JERRYS ICE CREAM,
872,6002590c0a7214ad4c000082,67,2.36,,2.36,,,,,PEPSI 12 OZ 12 PACK,
873,6002590c0a7214ad4c000082,69,2.59,,2.59,,,,25.9,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
874,6002590c0a7214ad4c000082,183,4.28,,4.28,,,,,,
875,6002590c0a7214ad4c000082,67,5.20,,5.20,,,,,PEPSI 12 OZ 12 PACK,
876,6002590c0a7214ad4c000082,119,14.04,,14.04,,,,140.4,KNORR SIDES,
877,6002590c0a7214ad4c000082,119,16.74,,16.74,,,,167.4,KNORR SIDES,
878,6002590c0a7214ad4c000082,69,2.12,,2.12,,,,21.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
879,60025cb80a720f05f300008d,69,8.12,8.12,8.12,,,,81.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
880,60025cb80a720f05f300008d,127,0.54,0.54,0.54,,,,,,
881,60025cb80a720f05f300008d,128,5.99,5.99,5.99,,,,,,
882,60025cb80a720f05f300008d,129,6.99,6.99,6.99,,,,,,
883,60025cb80a720f05f300008d,130,1.19,1.19,1.19,,,,,,
884,60025cb80a720f05f300008d,131,5.99,5.99,5.99,,,,,,
885,60025cb80a720f05f300008d,132,1.99,1.99,1.99,,,,,,
886,60025cb80a720f05f300008d,133,3.99,3.99,3.99,,,,,,
887,60025cb80a720f05f300008d,134,4.99,4.99,4.99,,,,,,
888,60025cb80a720f05f300008d,135,1.31,1.31,1.31,,,,,DOLE BLENDS MULTI SERVE,
889,60025cb80a720f05f300008d,136,2.21,2.21,2.21,,,,,,
890,60025cb80a720f05f300008d,137,0.91,0.91,0.91,,,,,,
891,60025cb80a720f05f300008d,138,1.99,1.99,1.99,,,,,,
892,60025cb80a720f05f300008d,127,0.56,0.56,0.56,,,,,,
893,60025cb80a720f05f300008d,139,0.56,0.56,0.56,,,,,,
894,60025cb80a720f05f300008d,140,3.99,3.99,3.99,,,,,,
895,60025cb80a720f05f300008d,141,4.99,4.99,4.99,,,,,,
896,60025cb80a720f05f300008d,142,3.49,3.49,3.49,,,,,,
897,60025cb80a720f05f300008d,143,2.39,2.39,2.39,,,,,,
898,60025cb80a720f05f300008d,144,3.79,3.79,3.79,,,,,,
899,60025cb80a720f05f300008d,145,5.58,5.58,5.58,,,,55.8,,
900,60025cb80a720f05f300008d,146,5.99,5.99,5.99,,,,30.0,YUBAN COFFEE,
901,60025cb80a720f05f300008d,147,3.99,3.99,3.99,,,,,,
902,60025cb80a720f05f300008d,148,2.99,2.99,2.99,,,,,,
903,60025cb80a720f05f300008d,149,6.99,6.99,6.99,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,
904,60025cb80a720f05f300008d,150,5.99,5.99,5.99,,,,,,
905,60025cb80a720f05f300008d,151,2.99,2.99,2.99,,,,,,
906,60025cb80a720f05f300008d,135,1.53,1.53,1.53,,,,,DOLE BLENDS MULTI SERVE,
907,60025cb80a720f05f300008d,153,2.05,2.05,2.05,,,,,,
908,60025cb80a720f05f300008d,154,1.82,1.82,1.82,,,,,,
909,60025cb80a720f05f300008d,155,1.47,1.47,1.47,,,,,,
910,60025cb80a720f05f300008d,140,2.77,2.77,2.77,,,,,,
911,60025cb80a720f05f300008d,159,14.98,14.98,14.98,,,,,,
912,60025cb80a720f05f300008d,143,1.67,1.67,1.67,,,,,,
913,60025cb80a720f05f300008d,161,1.79,1.79,1.79,,,,,,
914,60025cb80a720f05f300008d,162,3.77,3.77,3.77,,,,,,
915,60025cb80a720f05f300008d,163,1.99,1.99,1.99,,,,19.9,LIPTON RECIPE SECRETS,
916,60025cb80a720f05f300008d,133,3.99,3.99,3.99,,,,,,
917,60025cb80a720f05f300008d,147,3.99,3.99,3.99,,,,,,
918,60025cb80a720f05f300008d,149,6.99,6.99,6.99,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,
919,60025cb80a720f05f300008d,164,3.29,3.29,3.29,,,,,KRAFT SINGLES,
920,60025cb80a720f05f300008d,150,5.99,5.99,5.99,,,,,,
921,60025cb80a720f05f300008d,167,3.49,3.49,3.49,,,,,,
922,60025cb80a720f05f300008d,165,1.25,1.25,1.25,,,,,,
923,60025cb80a720f05f300008d,172,2.38,2.38,2.38,,,,,,
924,60025cb80a720f05f300008d,69,8.12,8.12,8.12,,,,81.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
925,60025cb80a720f05f300008d,69,3.90,3.90,3.90,,,,39.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
926,60025cb80a720f05f300008d,69,5.98,5.98,5.98,,,,59.8,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
927,60025cb80a720f05f300008d,117,4.06,4.06,4.06,,,,40.6,BEN AND JERRYS ICE CREAM,
928,60025cb80a720f05f300008d,69,5.18,5.18,5.18,,,,51.8,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
929,60025cb80a720f05f300008d,184,4.81,4.81,4.81,,,,,DORITOS NACHO CHEESE MULTI SERVE,
930,60025cb80a720f05f300008d,67,2.20,2.20,2.20,,,,,PEPSI 12 OZ 12 PACK,
931,60025cb80a720f05f300008d,69,3.11,3.11,3.11,,,,31.1,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
932,60025cb80a720f05f300008d,67,6.00,6.00,6.00,,,,,PEPSI 12 OZ 12 PACK,
933,60025cb80a720f05f300008d,69,6.20,6.20,6.20,,,,62.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
934,60025cb80a720f05f300008d,69,2.54,2.54,2.54,,,,25.4,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
935,60025cb80a720f05f300008d,119,11.83,11.83,11.83,,,,118.3,KNORR SIDES,
936,60025cb80a720f05f300008d,67,6.00,6.00,6.00,,,,,PEPSI 12 OZ 12 PACK,
937,60025cb80a720f05f300008d,67,1.16,1.16,1.16,,,,,PEPSI 12 OZ 12 PACK,
938,60025cb80a720f05f300008d,69,4.42,4.42,4.42,,,,44.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
939,60025cb80a720f05f300008d,120,4.83,4.83,4.83,,,,48.3,BEN AND JERRYS ICE CREAM,
940,60025cb80a720f05f300008d,67,0.99,0.99,0.99,,,,,PEPSI 12 OZ 12 PACK,
941,60025cb80a720f05f300008d,67,4.28,4.28,4.28,,,,,PEPSI 12 OZ 12 PACK,
942,60025cb80a720f05f300008d,69,8.72,8.72,8.72,,,,87.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
943,60025cb80a720f05f300008d,184,4.53,4.53,4.53,,,,,DORITOS NACHO CHEESE MULTI SERVE,
944,60025cb80a720f05f300008d,184,3.75,3.75,3.75,,,,,DORITOS NACHO CHEESE MULTI SERVE,
945,60025cb80a720f05f300008d,67,5.44,5.44,5.44,,,,,PEPSI 12 OZ 12 PACK,
946,60025cb80a720f05f300008d,69,3.25,3.25,3.25,,,,32.5,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
947,60025cb80a720f05f300008d,184,4.56,4.56,4.56,,,,,DORITOS NACHO CHEESE MULTI SERVE,
948,60025cb80a720f05f300008d,67,2.16,2.16,2.16,,,,,PEPSI 12 OZ 12 PACK,
949,600370250a720f05f3000090,133,3.99,,3.99,,,,,,
950,600370250a720f05f3000090,136,2.21,,2.21,,,,,,
951,600370250a720f05f3000090,137,0.91,,0.91,,,,,,
952,600370250a720f05f3000090,141,4.99,,4.99,,,,,,
953,600370250a720f05f3000090,142,3.49,,3.49,,,,,,
954,600370250a720f05f3000090,144,3.79,,3.79,,,,,,
955,600370250a720f05f3000090,145,5.58,,5.58,,,,55.8,,
956,600370250a720f05f3000090,146,5.99,,5.99,,,,30.0,YUBAN COFFEE,
957,600370250a720f05f3000090,147,3.99,,3.99,,,,,,
958,600370250a720f05f3000090,149,6.99,,6.99,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,
959,600370250a720f05f3000090,150,5.99,,5.99,,,,,,
960,600370250a720f05f3000090,151,2.99,,2.99,,,,,,
961,600370250a720f05f3000090,152,1.53,,1.53,,,,,DOLE 100% FRUIT JUICES,
962,600370250a720f05f3000090,153,2.05,,2.05,,,,,,
963,600370250a720f05f3000090,154,1.82,,1.82,,,,,,
964,600370250a720f05f3000090,178,0.56,,0.56,,,,,,
965,600370250a720f05f3000090,179,0.56,,0.56,,,,,,
966,600370250a720f05f3000090,158,1.59,,1.59,,,,,,
967,600370250a720f05f3000090,159,14.98,,14.98,,,,,,
968,600370250a720f05f3000090,180,1.67,,1.67,,,,,,
969,600370250a720f05f3000090,181,3.69,,3.69,,,,36.9,,
970,600370250a720f05f3000090,162,3.77,,3.77,,,,,,
971,600370250a720f05f3000090,163,1.99,,1.99,,,,19.9,LIPTON RECIPE SECRETS,
972,600370250a720f05f3000090,133,3.99,,3.99,,,,,,
973,600370250a720f05f3000090,147,3.99,,3.99,,,,,,
974,600370250a720f05f3000090,149,6.99,,6.99,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,
975,600370250a720f05f3000090,164,3.29,,3.29,,,,,KRAFT SINGLES,
976,600370250a720f05f3000090,150,5.99,,5.99,,,,,,
977,600370250a720f05f3000090,167,3.49,,3.49,,,,,,
978,600370250a720f05f3000090,165,1.25,,1.25,,,,,,
979,600370250a720f05f3000090,169,2.98,,2.98,,,,,,
980,600370250a720f05f3000090,170,4.99,,4.99,,,,,,
981,600370250a720f05f3000090,171,0.99,,0.99,,,,,,
982,600370250a720f05f3000090,172,2.38,,2.38,,,,,,
983,600370250a720f05f3000090,169,3.99,,3.99,,,,,,
984,600370250a720f05f3000090,173,36.99,,36.99,,,,,,
985,600370250a720f05f3000090,67,1.59,,1.59,,,,,PEPSI 12 OZ 12 PACK,
986,600370250a720f05f3000090,67,0.75,,0.75,,,,,PEPSI 12 OZ 12 PACK,
987,600370250a720f05f3000090,120,11.30,,11.30,,,,113.0,BEN AND JERRYS ICE CREAM,
988,600370250a720f05f3000090,120,15.15,,15.15,,,,151.5,BEN AND JERRYS ICE CREAM,
989,600370250a720f05f3000090,67,1.45,,1.45,,,,,PEPSI 12 OZ 12 PACK,
990,600370250a720f05f3000090,117,18.08,,18.08,,,,180.8,BEN AND JERRYS ICE CREAM,
991,600370250a720f05f3000090,67,1.38,,1.38,,,,,PEPSI 12 OZ 12 PACK,
992,600370250a720f05f3000090,69,2.60,,2.60,,,,26.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
993,600370250a720f05f3000090,120,27.40,,27.40,,,,274.0,BEN AND JERRYS ICE CREAM,
994,600370250a720f05f3000090,119,5.82,,5.82,,,,58.2,KNORR SIDES,
995,600370250a720f05f3000090,67,2.60,,2.60,,,,,PEPSI 12 OZ 12 PACK,
996,600370250a720f05f3000090,120,17.94,,17.94,,,,179.4,BEN AND JERRYS ICE CREAM,
997,600370250a720f05f3000090,183,8.40,,8.40,,,,,,
998,600370250a720f05f3000090,184,4.46,,4.46,,,,,DORITOS NACHO CHEESE MULTI SERVE,
999,600370250a720f05f3000090,69,2.70,,2.70,,,,27.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1000,600370250a720f05f3000090,69,6.40,,6.40,,,,64.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1001,600370250a720f05f3000090,119,8.20,,8.20,,,,82.0,KNORR SIDES,
1002,600370250a720f05f3000090,67,1.09,,1.09,,,,,PEPSI 12 OZ 12 PACK,
1003,600370250a720f05f3000090,184,4.55,,4.55,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1004,600370250a720f05f3000090,119,5.43,,5.43,,,,54.3,KNORR SIDES,
1005,600370250a720f05f3000090,120,14.46,,14.46,,,,144.6,BEN AND JERRYS ICE CREAM,
1006,600370250a720f05f3000090,67,2.28,,2.28,,,,,PEPSI 12 OZ 12 PACK,
1007,600370250a720f05f3000090,120,23.88,,23.88,,,,238.8,BEN AND JERRYS ICE CREAM,
1008,600370250a720f05f3000090,67,1.26,,1.26,,,,,PEPSI 12 OZ 12 PACK,
1009,600370250a720f05f3000090,119,1.62,,1.62,,,,16.2,KNORR SIDES,
1010,600370250a720f05f3000090,119,14.72,,14.72,,,,147.2,KNORR SIDES,
1011,600370250a720f05f3000090,119,3.62,,3.62,,,,36.2,KNORR SIDES,
1012,6002584e0a7214ad4c000081,120,4.95,,4.95,,,,49.5,BEN AND JERRYS ICE CREAM,
1013,6002584e0a7214ad4c000081,69,7.96,,7.96,,,,79.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1014,60020af60a720f05f3000089,186,3.99,,3.99,,,,,,
1015,600260210a720f05f300008f,184,4.81,4.81,4.81,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1016,600260210a720f05f300008f,119,7.44,7.44,7.44,,,,74.4,KNORR SIDES,
1017,600260210a720f05f300008f,120,27.75,27.75,27.75,,,,277.5,BEN AND JERRYS ICE CREAM,
1018,600260210a720f05f300008f,119,1.84,1.84,1.84,,,,18.4,KNORR SIDES,
1019,600260210a720f05f300008f,69,8.92,8.92,8.92,,,,89.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1020,600260210a720f05f300008f,68,4.60,4.60,4.60,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1021,600260210a720f05f300008f,127,0.54,0.54,0.54,,,,,,
1022,600260210a720f05f300008f,128,5.99,5.99,5.99,,,,,,
1023,600260210a720f05f300008f,176,2.29,2.29,2.29,,,,,,
1024,600260210a720f05f300008f,129,6.99,6.99,6.99,,,,,,
1025,600260210a720f05f300008f,130,1.19,1.19,1.19,,,,,,
1026,600260210a720f05f300008f,132,1.99,1.99,1.99,,,,,,
1027,600260210a720f05f300008f,133,3.99,3.99,3.99,,,,,,
1028,600260210a720f05f300008f,135,1.31,1.31,1.31,,,,,DOLE BLENDS MULTI SERVE,
1029,600260210a720f05f300008f,136,2.21,2.21,2.21,,,,,,
1030,600260210a720f05f300008f,137,0.91,0.91,0.91,,,,,,
1031,600260210a720f05f300008f,177,1.99,1.99,1.99,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,
1032,600260210a720f05f300008f,127,0.56,0.56,0.56,,,,,,
1033,600260210a720f05f300008f,141,4.99,4.99,4.99,,,,,,
1034,600260210a720f05f300008f,178,0.56,0.56,0.56,,,,,,
1035,600260210a720f05f300008f,179,0.56,0.56,0.56,,,,,,
1036,600260210a720f05f300008f,133,3.99,3.99,3.99,,,,,,
1037,600260210a720f05f300008f,169,2.98,2.98,2.98,,,,,,
1038,600260210a720f05f300008f,170,4.99,4.99,4.99,,,,,,
1039,600260210a720f05f300008f,171,0.99,0.99,0.99,,,,,,
1040,600260210a720f05f300008f,172,2.38,2.38,2.38,,,,,,
1041,600260210a720f05f300008f,169,3.99,3.99,3.99,,,,,,
1042,600260210a720f05f300008f,173,36.99,36.99,36.99,,,,,,
1043,600260210a720f05f300008f,117,28.55,28.55,28.55,,,,285.5,BEN AND JERRYS ICE CREAM,
1044,600260210a720f05f300008f,69,7.72,7.72,7.72,,,,77.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1045,600260210a720f05f300008f,67,5.60,5.60,5.60,,,,,PEPSI 12 OZ 12 PACK,
1046,600260210a720f05f300008f,183,4.11,4.11,4.11,,,,,,
1047,600260210a720f05f300008f,67,2.48,2.48,2.48,,,,,PEPSI 12 OZ 12 PACK,
1048,600260210a720f05f300008f,68,9.64,9.64,9.64,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1049,600260210a720f05f300008f,117,4.53,4.53,4.53,,,,45.3,BEN AND JERRYS ICE CREAM,
1050,600260210a720f05f300008f,69,8.26,8.26,8.26,,,,82.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1051,600260210a720f05f300008f,69,7.70,7.70,7.70,,,,77.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1052,600260210a720f05f300008f,67,5.40,5.40,5.40,,,,,PEPSI 12 OZ 12 PACK,
1053,600260210a720f05f300008f,67,4.14,4.14,4.14,,,,,PEPSI 12 OZ 12 PACK,
1054,600260210a720f05f300008f,67,3.81,3.81,3.81,,,,,PEPSI 12 OZ 12 PACK,
1055,600260210a720f05f300008f,183,4.07,4.07,4.07,,,,,,
1056,600260210a720f05f300008f,67,3.72,3.72,3.72,,,,,PEPSI 12 OZ 12 PACK,
1057,600260210a720f05f300008f,119,6.40,6.40,6.40,,,,64.0,KNORR SIDES,
1058,600260210a720f05f300008f,117,17.70,17.70,17.70,,,,177.0,BEN AND JERRYS ICE CREAM,
1059,600260210a720f05f300008f,117,21.65,21.65,21.65,,,,216.5,BEN AND JERRYS ICE CREAM,
1060,600260210a720f05f300008f,183,4.10,4.10,4.10,,,,,,
1061,600260210a720f05f300008f,69,2.79,2.79,2.79,,,,27.9,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1062,600260210a720f05f300008f,68,3.63,3.63,3.63,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1063,600260210a720f05f300008f,68,7.30,7.30,7.30,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1064,600260210a720f05f300008f,69,3.98,3.98,3.98,,,,39.8,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1065,600260210a720f05f300008f,183,4.07,4.07,4.07,,,,,,
1066,600260210a720f05f300008f,117,11.60,11.60,11.60,,,,116.0,BEN AND JERRYS ICE CREAM,
1067,600260210a720f05f300008f,67,2.28,2.28,2.28,,,,,PEPSI 12 OZ 12 PACK,
1068,600260210a720f05f300008f,68,7.46,7.46,7.46,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1069,600260210a720f05f300008f,69,3.78,3.78,3.78,,,,37.8,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1070,600260210a720f05f300008f,67,5.48,5.48,5.48,,,,,PEPSI 12 OZ 12 PACK,
1071,600260210a720f05f300008f,119,2.44,2.44,2.44,,,,24.4,KNORR SIDES,
1072,600260210a720f05f300008f,68,4.79,4.79,4.79,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1073,600260210a720f05f300008f,69,2.67,2.67,2.67,,,,26.7,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1074,600260210a720f05f300008f,117,10.18,10.18,10.18,,,,101.8,BEN AND JERRYS ICE CREAM,
1075,600260210a720f05f300008f,68,9.68,9.68,9.68,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1076,600260210a720f05f300008f,183,8.48,8.48,8.48,,,,,,
1077,600260210a720f05f300008f,67,5.60,5.60,5.60,,,,,PEPSI 12 OZ 12 PACK,
1078,600260210a720f05f300008f,68,8.20,8.20,8.20,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1079,600260210a720f05f300008f,69,8.32,8.32,8.32,,,,83.2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1080,600260210a720f05f300008f,67,1.18,1.18,1.18,,,,,PEPSI 12 OZ 12 PACK,
1081,600260210a720f05f300008f,69,5.56,5.56,5.56,,,,55.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1082,600260210a720f05f300008f,68,6.62,6.62,6.62,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1083,600260210a720f05f300008f,119,9.40,9.40,9.40,,,,94.0,KNORR SIDES,
1084,600260210a720f05f300008f,183,3.67,3.67,3.67,,,,,,
1085,600260210a720f05f300008f,69,7.30,7.30,7.30,,,,73.0,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1086,600260210a720f05f300008f,117,17.76,17.76,17.76,,,,177.6,BEN AND JERRYS ICE CREAM,
1087,600260210a720f05f300008f,67,2.96,2.96,2.96,,,,,PEPSI 12 OZ 12 PACK,
1088,600260210a720f05f300008f,69,4.49,4.49,4.49,,,,44.9,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1089,600260210a720f05f300008f,67,1.62,1.62,1.62,,,,,PEPSI 12 OZ 12 PACK,
1090,600260210a720f05f300008f,68,3.43,3.43,3.43,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1091,600260210a720f05f300008f,119,14.04,14.04,14.04,,,,140.4,KNORR SIDES,
1092,600260210a720f05f300008f,183,3.52,3.52,3.52,,,,,,
1093,600260210a720f05f300008f,67,4.28,4.28,4.28,,,,,PEPSI 12 OZ 12 PACK,
1094,600260210a720f05f300008f,117,9.30,9.30,9.30,,,,93.0,BEN AND JERRYS ICE CREAM,
1095,600260210a720f05f300008f,69,3.66,3.66,3.66,,,,36.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1096,600260210a720f05f300008f,117,20.05,20.05,20.05,,,,200.5,BEN AND JERRYS ICE CREAM,
1097,600260210a720f05f300008f,68,7.68,7.68,7.68,,,,,DORITOS NACHO CHEESE MULTI SERVE,
1098,600260210a720f05f300008f,69,5.16,5.16,5.16,,,,51.6,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",
1099,60037b500a7214ad4c000086,187,2.88,,2.88,,,,,,
1100,60037b500a7214ad4c000086,187,2.88,,2.88,,,,,,
1101,60037b500a7214ad4c000086,188,2.74,,2.74,,,,,,
1102,60037b500a7214ad4c000086,188,2.74,,2.74,,,,,,
1103,60037b500a7214ad4c000086,189,7.98,,7.98,,,,,,
1104,60037b500a7214ad4c000086,190,9.34,,9.34,,,,46.7,,
1105,60037b500a7214ad4c000086,0,1.38,,1.38,,,,,,
1106,60037b500a7214ad4c000086,0,0.98,,0.98,,,,,,
1107,60037b500a7214ad4c000086,191,1.87,,1.87,,,,,,
1108,60037b500a7214ad4c000086,192,1.00,,1.00,,,,,,
1109,60037b500a7214ad4c000086,193,3.62,,3.62,,,,,,
1110,60037b500a7214ad4c000086,194,2.48,,2.48,,,,,,
1111,60037b500a7214ad4c000086,154,0.55,,0.55,,,,,,
1112,60037b500a7214ad4c000086,195,1.97,,1.97,,,,,,
1113,60037b500a7214ad4c000086,196,3.22,,3.22,,,,,,
1114,60037b500a7214ad4c000086,197,2.98,,2.98,,,,,,
1115,60037b500a7214ad4c000086,198,3.46,,3.46,,,,,,
1116,60037b500a7214ad4c000086,199,1.96,,1.96,,,,,,
1117,60037b500a7214ad4c000086,200,4.08,,4.08,,,,,,
1118,60037b500a7214ad4c000086,201,2.96,,2.96,,,,,,
1119,60037b500a7214ad4c000086,202,2.96,,2.96,,,,,,
1120,60037b500a7214ad4c000086,203,2.78,,2.78,,,,,,
1121,60037b500a7214ad4c000086,203,2.78,,2.78,,,,,,
1122,60037b500a7214ad4c000086,204,1.47,,1.47,,,,,,
1123,60037b500a7214ad4c000086,205,3.84,,3.84,,,,,,
1124,60037b500a7214ad4c000086,206,1.96,,1.96,,,,,,
1125,60037b500a7214ad4c000086,207,1.88,,1.88,,,,,,
1126,60037b500a7214ad4c000086,208,2.58,,2.58,,,,12.9,,
1127,60037b500a7214ad4c000086,205,3.84,,3.84,,,,,,
1128,60037b500a7214ad4c000086,209,5.00,,5.00,,,,,,
1129,60037b500a7214ad4c000086,210,12.48,,12.48,,,,124.8,,
1130,60037b500a7214ad4c000086,211,1.48,,1.48,,,,,,
1131,60037b500a7214ad4c000086,212,2.36,,2.36,,,,,,
1132,60037b500a7214ad4c000086,213,2.48,,2.48,,,,,,
1133,60037b500a7214ad4c000086,214,1.98,,1.98,,,,,,
1134,60037b500a7214ad4c000086,215,2.63,,2.63,,,,,,
1135,60037b500a7214ad4c000086,214,1.98,,1.98,,,,,,
1136,60037b500a7214ad4c000086,216,0.88,,0.88,,,,,,
1137,60037b500a7214ad4c000086,217,1.62,,1.62,,,,,,
1138,6004a5f20a7214ad4c000088,127,0.54,,0.54,,,,,,
1139,6004a5f20a7214ad4c000088,128,5.99,,5.99,,,,,,
1140,6004a5f20a7214ad4c000088,129,6.99,,6.99,,,,,,
1141,6004a5f20a7214ad4c000088,130,1.19,,1.19,,,,,,
1142,6004a5f20a7214ad4c000088,131,5.99,,5.99,,,,,,
1143,6004a5f20a7214ad4c000088,132,1.99,,1.99,,,,,,
1144,6004a5f20a7214ad4c000088,133,3.99,,3.99,,,,,,
1145,6004a5f20a7214ad4c000088,134,4.99,,4.99,,,,,,
1146,6004a5f20a7214ad4c000088,135,1.31,,1.31,,,,,DOLE BLENDS MULTI SERVE,
1147,6004a5f20a7214ad4c000088,136,2.21,,2.21,,,,,,
1148,6004a5f20a7214ad4c000088,137,0.91,,0.91,,,,,,
1149,6004a5f20a7214ad4c000088,138,1.99,,1.99,,,,,,
1150,6004a5f20a7214ad4c000088,127,0.56,,0.56,,,,,,
1151,6004a5f20a7214ad4c000088,139,0.56,,0.56,,,,,,
1152,6004a5f20a7214ad4c000088,140,3.99,,3.99,,,,,,
1153,6004a5f20a7214ad4c000088,141,4.99,,4.99,,,,,,
1154,6004a5f20a7214ad4c000088,142,3.49,,3.49,,,,,,
1155,6004a5f20a7214ad4c000088,143,2.39,,2.39,,,,,,
1156,6004a5f20a7214ad4c000088,144,3.79,,3.79,,,,,,
1157,6004a5f20a7214ad4c000088,145,5.58,,5.58,,,,55.8,,
1158,6004a5f20a7214ad4c000088,146,5.99,,5.99,,,,30.0,YUBAN COFFEE,
1159,6004a5f20a7214ad4c000088,147,3.99,,3.99,,,,,,
1160,6004a5f20a7214ad4c000088,148,2.99,,2.99,,,,,,
1161,6004a5f20a7214ad4c000088,149,6.99,,6.99,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,
1162,6004a5f20a7214ad4c000088,150,5.99,,5.99,,,,,,
1163,6004a5f20a7214ad4c000088,151,2.99,,2.99,,,,,,
1164,6004a5f20a7214ad4c000088,152,1.53,,1.53,,,,,DOLE 100% FRUIT JUICES,
1165,6004a5f20a7214ad4c000088,153,2.05,,2.05,,,,,,
1166,6004a5f20a7214ad4c000088,154,1.82,,1.82,,,,,,
1167,6004a5f20a7214ad4c000088,156,0.56,,0.56,,,,,,
1168,6004a5f20a7214ad4c000088,157,0.56,,0.56,,,,,,
1169,6004a5f20a7214ad4c000088,140,2.77,,2.77,,,,,,
1170,6004a5f20a7214ad4c000088,158,1.59,,1.59,,,,,,
1171,6004a5f20a7214ad4c000088,159,14.98,,14.98,,,,,,
1172,6004a5f20a7214ad4c000088,160,1.67,,1.67,,,,,,
1173,6004a5f20a7214ad4c000088,143,1.67,,1.67,,,,,,
