,id,barcode,brandCode,categoryCode,cpgId,name,topBrand
211,5ffe35eabe37ce5e01754c46,511111019374,TEST BRANDCODE @1610495466175,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466174,False
212,5ffe35f9be37ce5e01754c4c,511111019428,,BAKING,5ffe35f9be37ce5e01754c4b,test brand @1610495481412,False
213,5ffe347fbe37ce5e01754c42,511111319351,TEST BRANDCODE @1610495103255,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610495103255,False
214,5ffe35eabe37ce5e01754c49,511111319405,TEST BRANDCODE @1610495466285,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466285,False
215,5ff768e3be37ce1e961f32a0,511111118886,,BAKING,5ff768e3be37ce1e961f329f,test brand @1610049763071,False
216,5ff768d4be37ce1e961f329b,511111718840,TEST BRANDCODE @1610049748118,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748118,False
217,5ff768d4be37ce1e961f329d,511111418863,TEST BRANDCODE @1610049748181,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748181,False
218,5ff768d4be37ce1e961f329c,511111218852,TEST BRANDCODE @1610049748154,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748154,False
219,5ff768d4be37ce1e961f329e,511111918875,TEST BRANDCODE @1610049748724,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610049748724,False
220,5ff77857be37ce58ce50083a,511111618898,TEST BRANDCODE @1610053719707,BAKING,5ff77857be37ce58ce500839,test brand @1610053719706,False
221,5fd7f2b3be37ce733975586c,511111518327,TEST BRANDCODE @1607987891932,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891932,False
222,5fd7f2b3be37ce733975586b,511111318316,TEST BRANDCODE @1607987891893,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891893,False
223,5fd7f2b3be37ce733975586a,511111818304,TEST BRANDCODE @1607987891852,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891852,False
224,5fd7f2b8be37ce733975586f,511111218340,,BAKING,5fd7f2b8be37ce733975586e,test brand @1607987896065,False
225,5fd7f2b4be37ce733975586d,511111018339,TEST BRANDCODE @1607987892541,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607987892540,False
226,5fd3acb6be37ce0d9386bb3f,511111618171,TEST BRANDCODE @1607707829962,BAKING,5fd3acb5be37ce0d9386bb3e,test brand @1607707829961,False
227,5332fa7be4b03c9a25efd22b,511111702948,,,5332f5ebe4b03c9a25efd0a8,Diet Cherry Coke,
228,58861c7e4e8d0d20bc42c4e0,511111701415,KILLIAN'S,,5332f709e4b03c9a25efd0f1,Killians,False
229,5332f775e4b03c9a25efd127,511111403630,,,5332f5f3e4b03c9a25efd0ae,Cheerios,
230,581ce962e4b058c71f74c443,511111301813,,,581ce8d5e4b058c71f74c442,.,
231,5332fa08e4b03c9a25efd1d8,511111903130,,,5332f5f2e4b03c9a25efd0aa,Frosted Flakes,
232,5f3d6f44be37ce4ddbb1bb3b,511111715481,TEST BRANDCODE @1597861700880,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700880,
233,5f628235be37ce78e6e2efb1,511111616696,,BAKING,5f628235be37ce78e6e2efb0,test brand @1600291381675,
234,58b5988ce4b0857c2ddb7252,511111301028,,,5332f709e4b03c9a25efd0f1,Henry's Hard Sparkling,False
235,5f3ff200be37ce1c81aa1e0b,511111115595,,BAKING,5f3ff200be37ce1c81aa1e0a,test brand @1598026240846,
236,57ebc125e4b0ac389136a33b,511111302063,,,559c2234e4b06aca36af13c6,Kraft Macaroni & Cheese,False
237,5332f7c8e4b03c9a25efd148,511111403401,,,5332f5f3e4b03c9a25efd0ae,Cascadian Farm,
238,57ebc2c8e4b0ac389136a349,511111901938,KRAFT SHAKE 'N BAKE,,559c2234e4b06aca36af13c6,Shake N' Bake,False
239,588ba032e4b02187f85cdadc,511111401087,HP,,559c2234e4b06aca36af13c6,HP Sauce,False
240,5f493665be37ce52f8314fca,511111815891,,BAKING,5f493665be37ce52f8314fc9,test brand @1598633573683,
241,5dc0773ea60b873d6b0666ce,511111206262,DRUMSTICK CEREAL,,5332f5f3e4b03c9a25efd0ae,Drumstick™ Cereal,
242,5da60649a60b87376833e34b,511111105602,ALEVE D SINUS & COLD,,53e10d6368abd3c7065097cc,ALEVE® D SINUS & COLD,
243,580dff84e4b0f32b2de2137f,511111601883,CHEEZ WHIZ,,559c2234e4b06aca36af13c6,Cheez Whiz,False
244,5fcff305be37ce6d53dfc688,511111818021,TEST BRANDCODE @1607463685522,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607463685522,False
245,5d66961cee7f2d201c7281cc,511111812449,,,5c4f20b01b4181298aacffc1,Test brand1,True
246,57d957f2e4b0ac389136a2b4,511111502371,COOL WHIP,,559c2234e4b06aca36af13c6,Cool Whip,False
247,5daf59751dda2c3e1416ae99,511111006022,TRIX,,5332f5f3e4b03c9a25efd0ae,Trix™,
248,5da60859a60b87376833e352,511111405740,FLINTSTONES,,5d9b4f591dda2c6225a284aa,Flintstones™ Vitamins,False
249,5fb81935be37ce522e165cda,511111217695,ABSOLUT® GRAPEFRUIT,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Grapefruit,False
250,5fb6d726be37ce522e165cc0,511111317432,ALTOS,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Altos®,False
251,5fb800f1be37ce522e165ccb,511111417545,DEL MAGUEY ,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Del Maguey® Vida,False
252,5fb80b63be37ce522e165cd1,511111917601,JAMESON® BLACK BARREL ,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Jameson® Black Barrel ,False
253,5fb808a1be37ce522e165ccf,511111817581,JAMESON,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Jameson® ,False
254,5fb7e62dbe37ce522e165cc3,511111217466,MONKEY 47,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Monkey 47®,False
255,5fb80d7cbe37ce522e165cd2,511111417613,MALIBU,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Malibu® Original,False
256,5fb7e962be37ce522e165cc6,511111417491,LILLET,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Lillet®,False
257,5d642de76d5f3b23d1bc7911,511111705161,511111705161,,5d5d4fd16d5f3b23d1bc7905,Traditional Home,
258,57c0827de4b0718ff5fcb037,511111902461,AMP2,,5332f7a7e4b03c9a25efd134,Antarctica,True
259,5f3d6f44be37ce4ddbb1bb3d,511111815501,TEST BRANDCODE @1597861700940,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700940,
260,5fa1c567be37ce402c4618f0,511111717195,TEST BRANDCODE @1604437351567,BAKING,5fa1c567be37ce402c4618ef,test brand @1604437351567,False
261,5332fa03e4b03c9a25efd1d5,511111603153,,,53e10d6368abd3c7065097cc,Fruit Flavored Snacks,
262,5a8c3577e4b07f0a2dac8945,511111404163,KELSEN,,5a734034e4b0d58f376be874,Kelsen,False
263,5da60932a60b87376833e356,511111405818,511111405818,,53e10d6368abd3c7065097cc,ONE A DAY® KIDS AND TEENS,
264,5da606581dda2c3e1416ae85,511111605614,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES,,53e10d6368abd3c7065097cc,ALEVE® DIRECT THERAPY PAIN RELIEF DEVICES,
265,5a5d1ba9e4b0db471c2d0422,511111600404,COLORADO NATIVE,,5332f709e4b03c9a25efd0f1,Colorado Native,
266,585a9714e4b03e62d1ce0e92,511111801528,SOBE,,5332f5fbe4b03c9a25efd0ba,SoBe,
267,57ebc026e4b0ac389136a338,511111502098,KNUDSEN,,559c2234e4b06aca36af13c6,Knudsen,False
268,5da608a8a60b87376833e353,511111105763,511111105763,,53e10d6368abd3c7065097cc,MiraLAX® Laxatives,
269,5fcda47cbe37ce688e08b0c3,511111317920,,BAKING,5fcda47cbe37ce688e08b0c2,test brand @1607312508610,False
270,5d66dda06d5f3b6188d4f050,511111005421,511111005421,,5d5d4fd16d5f3b23d1bc7905,Pillsbury Magazine,
271,585a9637e4b03e62d1ce0e77,511111501770,CAP'N CRUNCH,,53e10d6368abd3c7065097cc,Cap'n Crunch,True
272,5332fa79e4b03c9a25efd226,511111602996,,,5332f5ebe4b03c9a25efd0a8,Mello Yello,
273,5fb82359be37ce522e165ce1,511111917762,MRS BAIRD'S,GROCERY,5fb6b608be37ce522e165cb9,Mrs Baird's ,False
274,592486bfe410d61fcea3d13f,511111500667,TRESEMME,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,TRESEMME,False
275,552ecca1e4b02ff29f99b215,511111202721,,,5459429be4b0bfcb1e864082,Top Care,
276,5a5e3615e4b06ba572cf24ab,511111700029,PURE LEAF Iced Tea Beverages,,5332f5fbe4b03c9a25efd0ba,PURE LEAF Iced Tea Beverages,False
277,5e5ff1f7ee7f2d0b35b2a18e,511111414049,ONE A DAY KIDS,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,ONE A DAY® KIDS,
278,585a967fe4b03e62d1ce0e80,511111801689,,,5332f5fbe4b03c9a25efd0ba,Lay's Kettle Cooked,True
279,5f513ea1be37ce21f1287c02,511111416500,TEST BRANDCODE @1599159968998,BAKING,5f513ea0be37ce21f1287c01,test brand @1599159968998,
280,5d66dd526d5f3b6188d4f04f,511111805410,LIFEWTR,,5332f5fbe4b03c9a25efd0ba,LIFEWTR,False
281,5d6412f86d5f3b23d1bc7909,511111804994,511111804994,,5d5d4fd16d5f3b23d1bc7905,Eating Well Magazine,
282,5332f608e4b03c9a25efd0c1,511111903901,,,53e10d6368abd3c7065097cc,Sierra Mist,
283,5c49d161f0276e7719673719,511111904731,SIMILAC,,59b96571e4b0bf7c7980588b,SIMILAC,
284,5da60843a60b87376833e351,511111205739,CORICIDIN HBP,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Coricidin® HBP,False
285,5f7ba648be37ce23081c528e,511111716921,TEST BRANDCODE @1601939016290,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1601939016290,
286,5a5d29fde4b0db471c2d0433,511111400110,BADEDAS,,53e10d6368abd3c7065097cc,Badedas,
287,54594387e4b0bfcb1e864083,511111902744,,,5459429be4b0bfcb1e864082,Shurfine,
288,585a96d2e4b03e62d1ce0e89,511111001607,,,5332f5fbe4b03c9a25efd0ba,Pepsi Diet,False
289,5332f9fee4b03c9a25efd1d0,511111803164,,,5332f5f2e4b03c9a25efd0aa,Apple Jacks/Cinnamon Jacks,
290,5332fa73e4b03c9a25efd21c,511111703051,,,5332f5ebe4b03c9a25efd0a8,Diet Coke,
291,5fa98944be37ce239d107103,511111617297,TEST BRANDCODE @1604946244876,BAKING,5fa98944be37ce239d1070ff,test brand @1604946244876,False
292,5332f7afe4b03c9a25efd13d,511111203483,,,5332f7a7e4b03c9a25efd134,Shock Top,
293,5d540e65a3a018514994f41f,511111404880,BENIHANA,,559c2234e4b06aca36af13c6,Benihana Frozen Entrees,
294,5daf46261dda2c3e1416ae96,511111905967,MOUNTAIN HIGH,,5332f5f3e4b03c9a25efd0ae,Mountain High™,
295,585a972de4b03e62d1ce0e96,511111001485,TOSTITOS,,5332f5fbe4b03c9a25efd0ba,Tostitos,
296,5f9770bfbe37ce03d08a2d86,511111317081,TEST BRANDCODE @1603760319788,BAKING,5f9770bfbe37ce03d08a2d83,test brand @1603760319788,
297,580e015be4b0f32b2de21385,511111501824,,,559c2234e4b06aca36af13c6,Kraft BBQ Sauce,False
298,5f5900d4be37ce21f1287c11,511111516569,GERBER BABY FOOD,BABY,5f58fa84be37ce21f1287c0f,Gerber Baby Food,
299,5a8c33f3e4b07f0a2dac8943,511111504139,PACE,,5a734034e4b0d58f376be874,Pace,False
300,5ab1589ae4b0915382df7621,511111204435,CAMPBELLS SLOW KETTLE ,,5a734034e4b0d58f376be874,Campbell's Slow Kettle,False
301,5afda22ee4b03bf01c2a2965,511111304494,ARCHWAY,,5a734034e4b0d58f376be874,Archway,False
302,588b9ff4e4b02187f85cdadb,511111901099,,,559c2234e4b06aca36af13c6,Kraft Salad Dressing,False
303,5ec2dde7be37ce5234ec36bb,511111314653,BAYER® ASPIRIN,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Bayer® Aspirin,False
304,5ff78071be37ce6a424ca0e9,511111818977,TEST BRANDCODE @1610055793449,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793449,False
305,5ff78071be37ce6a424ca0e8,511111318965,TEST BRANDCODE @1610055793411,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793411,False
306,5ff78071be37ce6a424ca0ea,511111018988,TEST BRANDCODE @1610055793500,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793500,False
307,5ff78072be37ce6a424ca0ec,511111719007,TEST BRANDCODE @1610055794196,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610055794196,False
308,5ff78071be37ce6a424ca0eb,511111518990,TEST BRANDCODE @1610055793537,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793537,False
309,5ff789c5be37ce786ba0f6a3,511111219019,TEST BRANDCODE @1610058181549,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181548,False
310,5ff77857be37ce58ce50083c,511111718918,TEST BRANDCODE @1610053719944,BAKING,5ff77857be37ce58ce500839,test brand @1610053719944,False
311,5ff77858be37ce58ce50083d,511111918929,TEST BRANDCODE @1610053719998,BAKING,5ff77857be37ce58ce500839,test brand @1610053719998,False
312,5ff78070be37ce6a424ca0e6,511111118954,,BAKING,5ff78070be37ce6a424ca0e5,test brand @1610055792794,False
313,5ff77857be37ce58ce50083b,511111218906,TEST BRANDCODE @1610053719869,BAKING,5ff77857be37ce58ce500839,test brand @1610053719869,False
314,5ff77859be37ce58ce500840,511111618942,,BAKING,5ff77859be37ce58ce50083f,test brand @1610053721248,False
315,5ff77859be37ce58ce50083e,511111418931,TEST BRANDCODE @1610053721033,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610053721033,False
316,5bd200c690fa074576779a16,511111004639,DEPEND,PERSONAL_CARE,550b2565e4b001d5e9e4146f,Depend,False
317,5fdce9eabe37ce5fa8ba59db,511111318521,TEST BRANDCODE @1608313322283,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1608313322283,False
318,5fdce9e9be37ce5fa8ba59da,511111118510,TEST BRANDCODE @1608313321374,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321374,False
319,5fdce9e9be37ce5fa8ba59d7,511111518488,TEST BRANDCODE @1608313321191,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321191,False
320,5fdce9e9be37ce5fa8ba59d9,511111618508,TEST BRANDCODE @1608313321301,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321301,False
321,5fdce9e9be37ce5fa8ba59d8,511111018490,TEST BRANDCODE @1608313321222,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321222,False
322,5daf35a8a60b87376833e35d,511111005933,NATURE VALLEY,,5332f5f3e4b03c9a25efd0ae,Nature Valley™,
323,5f4936ddbe37ce52f8314fdd,511111215981,TEST BRANDCODE @1598633693767,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693767,
324,5f4936ddbe37ce52f8314fde,511111715993,TEST BRANDCODE @1598633693791,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693791,
325,5fb6b82dbe37ce522e165cbc,511111117407,ANZIO,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Anzio ,False
326,5d641306a3a018514994f427,511111705000,511111705000,,5d5d4fd16d5f3b23d1bc7905,Family Circle,
327,55b630f5e4b0d8e685c14222,511111002598,,,55b62995e4b0d8e685c14213,Diet Rite,
328,5db780a6a60b87376833e369,511111806172,HERSHEY'S WHIPPED TOPPING,,559c2234e4b06aca36af13c6,Hershey's Whipped Topping,
329,5f4936ddbe37ce52f8314fdb,511111515968,TEST BRANDCODE @1598633693720,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693720,
330,5332f5f2e4b03c9a25efd0a9,511111804048,,,5332f5f2e4b03c9a25efd0aa,Eggo,
331,5fb2852cbe37ce522e165cb2,511111617341,TEST BRANDCODE @1605535020671,BAKING,5fb2852cbe37ce522e165cae,test brand @1605535020671,False
332,592486bee410d61fcea3d12e,511111200802,IMPERIAL,,53e10d6368abd3c7065097cc,IMPERIAL,
333,57c082a6e4b0718ff5fcb03b,511111502425,,,5332f7a7e4b03c9a25efd134,Modelo Especial,
334,5da606ae1dda2c3e1416ae86,511111305637,ALEVE PM NIGHT TIME,,53e10d6368abd3c7065097cc,ALEVE® PM NIGHT TIME,
335,5f99f71bbe37ce13da9eade7,511111117124,TEST BRANDCODE @1603925787294,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787294,
336,5a8c5e74e4b07f0a2dac8947,511111904229,APOTHECARE ESSENTIALS,,5332f5f6e4b03c9a25efd0b4,ApotheCARE Essentials,False
337,57e5817ae4b0ac389136a30c,511111902256,HENRY WEINHARD'S,,5332f709e4b03c9a25efd0f1,Henry's Hard Soda,False
338,5ab15392e4b0915382df761d,511111204367,CAMPBELLS CHUNKY ,,5a734034e4b0d58f376be874,Campbell's Chunky,False
339,5e5ff265ee7f2d0b35b2a18f,511111914051,ONE A DAY® WOMENS,,53e10d6368abd3c7065097cc,ONE A DAY® WOMENS,
340,5f16f536be37ce2b30061e25,511111415060,TEST BRANDCODE @1595340085980,BAKING,5f16f535be37ce2b30061e24,test brand @1595340085980,
341,5332fb83e4b03c9a25efd24a,511111502869,,,5332f5f2e4b03c9a25efd0aa,Town House,
342,5ef38672be37ce02da95b72f,511111515036,KINGSFORD,OUTDOOR,5eebc5412455c97a877ef382,Kingsford Charcoal,
343,5daf6baaa60b87376833e364,511111206101,YOPLAIT GO-GURT,,5332f5f3e4b03c9a25efd0ae,Yoplait® Go-GURT®,
344,5a4d1f06e4b0d5c3fd86b678,511111700531,FRITO-LAY,,5332f5fbe4b03c9a25efd0ba,FRITO-LAY,True
345,57ebc003e4b0ac389136a333,511111502142,GREY POUPON,,559c2234e4b06aca36af13c6,Grey Poupon,False
346,5f441280be37ce5dbe9b7c80,511111915799,TEST BRANDCODE @1598296704763,BAKING,5f441280be37ce5dbe9b7c7d,test brand @1598296704763,
347,5ec2dda8be37ce5234ec36ba,511111814641,BERROCA®,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Berroca®,
348,58861c7f4e8d0d20bc42c4f9,511111301301,PROPEL,,5332f5fbe4b03c9a25efd0ba,Propel,False
349,58b59a68e4b0857c2ddb7257,511111700975,MILWAUKEE'S BEST,,5332f709e4b03c9a25efd0f1,Milwaukee's Best Ice,False
350,5332f753e4b03c9a25efd10f,511111703778,,,5332f5ebe4b03c9a25efd0a8,NOS,
351,5a4d250ce4b0d5c3fd86b67b,511111400486,SPITZ,,5332f5fbe4b03c9a25efd0ba,SPITZ,
352,5d9d0270a60b87376833e347,511111405535,IMAGINE,,5332f5fbe4b03c9a25efd0ba,IMAGINE,
353,5d658fd1a3a018514994f431,511111905196,,,53e10d6368abd3c7065097cc,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,
354,5f358338be37ce443bf9d55c,511111215332,TEST BRANDCODE @1597342520969,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1597342520969,
355,58b599fee4b0857c2ddb7256,511111900986,,,5332f709e4b03c9a25efd0f1,Steel Reserve Alloy Series,False
356,5a5d278de4b0db471c2d042f,511111800156,TUSK & GRAIN,,5332f709e4b03c9a25efd0f1,Tusk & Grain,
357,5332f7eee4b03c9a25efd15e,511111103370,REDD'S ALE,,5332f709e4b03c9a25efd0f1,Redd's Apple Ale,False
358,5afda18ee4b0c11cfecd49f5,511111104469,LANCE,,5a734034e4b0d58f376be874,Lance,False
359,5a8c363ce4b0ccf165fac9e7,511111104186,PACIFIC FOODS,,5a734034e4b0d58f376be874,Pacific Foods,False
360,5dd557081dda2c1971449a7a,511111606376,YOPLAIT DUNKERS,,5332f5f3e4b03c9a25efd0ae,Yoplait® Dunkers,
361,5332f774e4b03c9a25efd126,511111603641,,,5332f5f3e4b03c9a25efd0ae,Fiber One,
362,5f4802bdbe37ce0c8303373f,511111415855,TEST BRANDCODE @1598554813705,BAKING,5f4802bdbe37ce0c8303373c,test brand @1598554813705,
363,5a021703e4b00efe02b02a58,511111800590,LIPTON Soup,,5332f5f6e4b03c9a25efd0b4,LIPTON Soup,False
364,5dc2da1fa60b873d6b0666d3,511111406341,MINIONS CEREAL,,53e10d6368abd3c7065097cc,Minions™ Cereal,
365,5d2f69a6a3a01810a2174aec,511111504856,LOVE HOME AND PLANET,,5332f5f6e4b03c9a25efd0b4,LOVE HOME AND PLANET,
366,5f208dafbe37ce7958c59522,511111015185,TEST BRANDCODE @1595968943012,BAKING,5f208daebe37ce7958c59520,test brand @1595968943012,
367,5f2336cfbe37ce7958c5952c,511111715276,ONETOUCH,HEALTHY_AND_WELLNESS,5f036ccc2455c947fde9362f,OneTouch®,
368,5f3e9172be37ce5a0e01b953,511111015536,TEST BRANDCODE @1597935986248,BAKING,5f3e9172be37ce5a0e01b952,test brand @1597935986247,
369,55a41b88e4b0d0a65b3692f0,511111902690,KRAFT,,559c2234e4b06aca36af13c6,Kraft,False
370,5daf70071dda2c3e1416ae9e,511111906124,BASIC 4,,5332f5f3e4b03c9a25efd0ae,Basic 4™,
371,5a8c31bfe4b0ccf165fac9e4,511111804116,WOLFGANG PUCK,,5a734034e4b0d58f376be874,Wolfgang Puck,False
372,5f7760f0be37ce1d26d7b7a5,511111516842,TEST BRANDCODE @1601659120828,BAKING,5f7760f0be37ce1d26d7b7a2,test brand @1601659120828,
373,5f99f71bbe37ce13da9eadea,511111317159,TEST BRANDCODE @1603925787441,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787441,
374,5a8c378ce4b07f0a2dac8946,511111704218,THE SOULFUL PROJECT,,53e10d6368abd3c7065097cc,The Soulfull Project,
375,5f493682be37ce52f8314fd0,511111815945,TEST BRANDCODE @1598633602924,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598633602924,
376,580dff97e4b0f32b2de21381,511111901860,DREAM WHIP,,559c2234e4b06aca36af13c6,Dream Whip,False
377,5f38578fbe37ce5178517ad7,511111815457,TEST BRANDCODE @1597527951461,BAKING,5f38578fbe37ce5178517ad3,test brand @1597527951461,
378,5fd2a0bfbe37ce49eb72c0f0,511111718123,TEST BRANDCODE @1607639231623,BAKING,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231623,False
379,5332fa6be4b03c9a25efd217,511111903062,,,5332fa12e4b03c9a25efd1e7,Brew Pub,
380,5a8f64c6e4b0a2e2844f5695,511111104254,KJELDSEN,,5a734034e4b0d58f376be874,Kjeldsen,False
381,5f493dabbe37ce64d0ae36bd,511111316046,TEST BRANDCODE @1598635435896,BAKING,5f493dabbe37ce64d0ae36ba,test brand @1598635435896,
382,57ebc134e4b0ac389136a33d,511111602040,,,559c2234e4b06aca36af13c6,Kraft Cheese,False
383,5f5bc4f1be37ce17125ac0ea,511111316602,TEST BRANDCODE @1599849713773,BAKING,5f5bc4f1be37ce17125ac0e8,test brand @1599849713772,
384,5fd29591be37ce38bbbefb2a,511111418092,TEST BRANDCODE @1607636369405,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607636369405,False
385,5f77274bbe37ce6b592e90bc,511111916727,TEST BRANDCODE @1601644363827,BAKING,5f77274bbe37ce6b592e90b9,test brand @1601644363827,
386,5a8c35dde4b0ccf165fac9e6,511111904175,PEPPERIDGE FARM,,5a734034e4b0d58f376be874,Pepperidge Farm,False
387,5332f760e4b03c9a25efd11a,511111803720,,,5332f5ebe4b03c9a25efd0a8,Honest Tea,
388,5f4802d2be37ce0c83033743,511111315889,,BAKING,5f4802d2be37ce0c83033742,test brand @1598554834882,
389,60074277be37ce360be639ff,511111919803,TEST BRANDCODE @1611088503689,BAKING,60074277be37ce360be639fe,test brand @1611088503689,False
390,5332f9f0e4b03c9a25efd1c3,511111203278,,,5332f5f2e4b03c9a25efd0aa,Pringles,
391,5fb2852cbe37ce522e165cb0,511111917328,TEST BRANDCODE @1605535020580,BAKING,5fb2852cbe37ce522e165cae,test brand @1605535020580,False
392,58861c7e4e8d0d20bc42c4e3,511111601395,MILLER HIGH LIFE,,5332f709e4b03c9a25efd0f1,Miller High Life,False
393,585b0b23e4b03e62d1ce0e99,511111101451,QUAKER,,53e10d6368abd3c7065097cc,Quaker,False
394,5332f7ffe4b03c9a25efd16a,511111703334,,,5332f7ffe4b03c9a25efd16b,All Natural,
395,5da608291dda2c3e1416ae8b,511111705727,511111705727,,53e10d6368abd3c7065097cc,Claritin® KIDS,
396,57d848efe4b0ac389136a2aa,511111302414,ATHENOS,,559c2234e4b06aca36af13c6,Athenos,False
397,5f513ea1be37ce21f1287c03,511111916512,TEST BRANDCODE @1599159969028,BAKING,5f513ea0be37ce21f1287c01,test brand @1599159969028,
398,5f35a0babe37ce6853cff201,511111815389,TEST BRANDCODE @1597350074404,BAKING,5f35a0babe37ce6853cff1fd,test brand @1597350074404,
399,5a5d2c1fe4b06ba572cf24a8,511111100065,SEDAL,,53e10d6368abd3c7065097cc,Sedal,
400,5d603537a3a018514994f424,511111404958,RED ROCK DELI,,5332f5fbe4b03c9a25efd0ba,Red Rock Deli Chips,False
401,5da607a9a60b87376833e34f,511111905684,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB,,53e10d6368abd3c7065097cc,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,
402,5f493682be37ce52f8314fcd,511111915911,TEST BRANDCODE @1598633602253,BAKING,5f493682be37ce52f8314fcb,test brand @1598633602253,
403,585a970ee4b03e62d1ce0e91,511111301530,SMARTFOOD,,5332f5fbe4b03c9a25efd0ba,Smartfood,
404,5f403231be37ce5f78d9ed18,511111515685,TEST BRANDCODE @1598042673532,BAKING,5f403231be37ce5f78d9ed14,test brand @1598042673532,
405,5f7ba932be37ce2f290fb252,511111916956,TEST BRANDCODE @1601939762881,BAKING,5f7ba932be37ce2f290fb251,test brand @1601939762881,
406,58863e1ee4b02187f85cdace,511111101222,OSCAR MAYER,,559c2234e4b06aca36af13c6,Oscar Mayer,False
407,5a5d234be4b06ba572cf249f,511111400271,LECH PREMIUM,,5332f709e4b03c9a25efd0f1,Lech,
408,5d642d946d5f3b23d1bc7910,511111805137,511111805137,,5d5d4fd16d5f3b23d1bc7905,Real Simple,
409,5fb8292abe37ce522e165ce3,511111617785,HEINERS,GROCERY,5fb6b608be37ce522e165cb9,Heiners,False
410,5d6419346d5f3b23d1bc790e,511111005094,PARENTS,,5d5d4fd16d5f3b23d1bc7905,Parents,
411,5332fa0ae4b03c9a25efd1dd,511111203117,,,5332f5f2e4b03c9a25efd0aa,Smart Start,
412,5ccb2ece166eb31bbbadccbe,511111504788,PIONEER WOMAN,,559c2234e4b06aca36af13c6,The Pioneer Woman,
413,60074278be37ce360be63a03,511111319849,TEST BRANDCODE @1611088504474,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1611088504474,False
414,5d6419746d5f3b23d1bc790f,511111605102,511111605102,,5d5d4fd16d5f3b23d1bc7905,People en Espanol,
415,5a5d1fbfe4b0db471c2d0428,511111100294,HOP VALLEY,,5332f709e4b03c9a25efd0f1,Hop Valley,
416,5f3d6f44be37ce4ddbb1bb3c,511111215493,TEST BRANDCODE @1597861700914,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700914,
